case_id,activity,chamber,time,resource,chunk
19G00139,esame_aula,senato,2019-11-06,,Esaminato in aula ed approvato il 6 novembre 2019.
19G00139,approvazione,senato,2019-11-06,,Esaminato in aula ed approvato il 6 novembre 2019.
19G00136,assegnazione,camera,2019-03-29,3 commissione (affari esteri e comunitari) in sede referente,"Assegnato alla 3 commissione (affari esteri e comunitari) in sede referente, il 29 marzo 2019, con pareri delle commissioni 1 (affari costituzionali), 4 (difesa) e 5 (bilancio e tesoro)."
19G00136,esame_commissione,camera,2019-04-04,3 commissione (affari esteri e comunitari),"Esaminato dalla 3 commissione (affari esteri e comunitari), in sede referente, il 4 aprile 2019 e 1'8 maggio 2019."
19G00136,esame_aula,camera,2019-06-03,,Esaminato in aula il 3 giugno 2019 ed approvato il 25 giugno 2019.
19G00136,approvazione,camera,2019-06-25,,Esaminato in aula il 3 giugno 2019 ed approvato il 25 giugno 2019.
19G00136,assegnazione,senato,2019-07-02,3 commissione (affari esteri,"Senato della Repubblica (atto numero 1362): Assegnato alla 3 commissione (affari esteri, emigrazione) in sede referente il 2 luglio 2019, con pareri delle commissioni 1ª (affari costituzionali), 4ª (difesa) e 5ª (bilancio)."
19G00136,esame_commissione,senato,2019-08-06,3 commissione (affari esteri,"Esaminato dalla 3 commissione (affari esteri, emigrazione), in sede referente il 6 agosto 2019 e il 2 ottobre 2019."
19G00136,esame_aula,senato,2019-10-16,,Esaminato in aula ed approvato definitivamente il 16 ottobre 2019.
19G00136,approvazione,senato,2019-10-16,,Esaminato in aula ed approvato definitivamente il 16 ottobre 2019.
19G00137,esame_aula,camera,2019-10-31,,Esaminato in Aula il 29 e 30 ottobre 2019 ed approvato il 31 ottobre 2019.
19G00137,approvazione,camera,2019-10-31,,Esaminato in Aula il 29 e 30 ottobre 2019 ed approvato il 31 ottobre 2019.
19G00137,assegnazione,senato,2019-09-09,Commissioni riunite 10ª (Industria,"Assegnato alle Commissioni riunite 10ª (Industria, commercio, turismo) e 11ª (Lavoro pubblico e privato, previdenza sociale) in sede referente il 9 settembre 2019 con pareri delle Commissioni 1ª (Aff."
19G00137,esame_commissione,senato,2019-09-26,Commissioni riunite,"Esaminato dalle Commissioni riunite, in sede referente, il 26 settembre 2019; 2, 8, 15, 16 e 21 ottobre 2019."
19G00137,esame_aula,senato,2019-10-22,,Esaminato in Aula il 22 ottobre 2019 ed approvato il 23 ottobre 2019.
19G00137,approvazione,senato,2019-10-23,,Esaminato in Aula il 22 ottobre 2019 ed approvato il 23 ottobre 2019.
19G00128,esame_commissione,camera,2019-05-07,3 Commissione (Affari esteri e comunitari),"Esaminato dalla 3 Commissione (Affari esteri e comunitari), in sede referente, il 7 maggio 2019 e il 3 luglio 2019."
19G00128,esame_aula,camera,2019-09-17,,Esaminato in Aula il 17 settembre 2019 ed approvato definitivamente il 18 settembre 2019.
19G00128,approvazione,camera,2019-09-18,,Esaminato in Aula il 17 settembre 2019 ed approvato definitivamente il 18 settembre 2019.
19G00128,assegnazione,senato,2018-09-12,3 Commissione (Affari esteri,"Assegnato alla 3 Commissione (Affari esteri, emigrazione) in sede referente il 12 settembre 2018, con pareri delle Commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 7ª (Pubblica istruzione), 10ª (Industria), 14ª (Unione europea) e Questioni regionali."
19G00128,esame_commissione,senato,2018-10-09,3 Commissione (Affari esteri,"Esaminato dalla 3 Commissione (Affari esteri, emigrazione), in sede referente, il 9 ottobre 2018 e il 16 gennaio 2019."
19G00128,esame_aula,senato,2019-03-07,,Esaminato in Aula ed approvato il 7 marzo 2019.
19G00128,approvazione,senato,2019-03-07,,Esaminato in Aula ed approvato il 7 marzo 2019.
19G00124,assegnazione,camera,2018-09-25,13 commissione (Agricoltura),"Assegnato alla 13 commissione (Agricoltura), in sede referente, il 25 settembre 2018, con pareri delle commissioni 1 (Aff."
19G00124,esame_commissione,camera,2018-11-20,13 commissione,"Esaminato dalla 13 commissione, in sede referente, l'11 e 30 ottobre 2018; il 20 novembre 2018 e il 20 febbraio 2019."
19G00124,esame_aula,camera,2019-02-25,,Esaminato in aula il 25 febbraio 2019 ed approvato il 27 febbraio 2019.
19G00124,approvazione,camera,2019-02-27,,Esaminato in aula il 25 febbraio 2019 ed approvato il 27 febbraio 2019.
19G00124,assegnazione,senato,2019-03-07,9 commissione (Agricoltura),"Senato della Repubblica (atto numero 1110): Assegnato alla 9 commissione (Agricoltura), in sede redigente, il 7 marzo 2019, con pareri delle commissioni 1ª (Aff."
19G00124,esame_commissione,senato,2019-06-25,9 commissione,"Esaminato dalla 9 commissione, in sede redigente, il 25 giugno 2019; il 2, 3, 9 e 16 luglio 2019."
19G00124,esame_aula,senato,2019-09-25,,Esaminato in aula ed approvato il 25 settembre 2019.
19G00124,approvazione,senato,2019-09-25,,Esaminato in aula ed approvato il 25 settembre 2019.
19G00122,esame_commissione,camera,2019-06-19,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 19 giugno 2019 ed il 31 luglio 2019."
19G00122,esame_aula,camera,2019-09-24,,Esaminato in aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00122,approvazione,camera,2019-09-25,,Esaminato in aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00122,assegnazione,senato,2019-01-14,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione) in sede referente il 14 gennaio 2019, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 6ª (Finanze e tesoro) e 8ª (Lavori pubblici)."
19G00122,esame_commissione,senato,2019-01-23,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 23 gennaio 2019 e il 27 marzo 2019."
19G00122,esame_aula,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
19G00122,approvazione,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
19G00123,assegnazione,camera,2018-10-04,XIV commissione (politiche dell'Unione europea) in sede referente,"Assegnato alla XIV commissione (politiche dell'Unione europea) in sede referente, il 4 ottobre 2018, con pareri delle commissioni 1 (aff."
19G00123,esame_commissione,camera,2018-11-06,XIV commissione,"Esaminato dalla XIV commissione, in sede referente, l'11, 23 e 25 ottobre 2018; il 6 novembre 2018."
19G00123,esame_aula,camera,2018-11-07,,Esaminato in aula il 7 novembre 2018 ed approvato il 13 novembre 2018.
19G00123,approvazione,camera,2018-11-13,,Esaminato in aula il 7 novembre 2018 ed approvato il 13 novembre 2018.
19G00123,assegnazione,camera,2019-08-01,XIV commissione (politiche dell'Unione europea),"Camera dei deputati (atto numero 1201-B): Assegnato alla XIV commissione (politiche dell'Unione europea), in sede referente, il 1 agosto 2019, con pareri delle commissioni 1 (aff."
19G00123,esame_aula,camera,2019-09-30,,Esaminato in aula il 30 settembre 2019 ed approvato il 1 ottobre 2019.
19G00123,approvazione,camera,2019-10-01,,Esaminato in aula il 30 settembre 2019 ed approvato il 1 ottobre 2019.
19G00123,esame_commissione,senato,2019-01-10,14 commissione,"Esaminato dalla 14 commissione, in sede referente, il 10 gennaio 2019; il 26 marzo 2019; il 9 e 29 aprile 2019; il 9, 15 e 16 maggio 2019; il 4, 11, 12, 13, 18, 19 e 20 giugno 2019; il 2, 3, 9, 10, 11, 17, 18, 23 e 24 luglio 2019."
19G00123,esame_aula,senato,2019-07-25,,Esaminato in aula il 25 luglio 2019 ed approvato il 30 luglio 2019.
19G00123,approvazione,senato,2019-07-30,,Esaminato in aula il 25 luglio 2019 ed approvato il 30 luglio 2019.
19G00121,esame_commissione,camera,2019-06-19,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 19 giugno 2019 e il 9 luglio 2019."
19G00121,esame_aula,camera,2019-09-24,,Esaminato in aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00121,approvazione,camera,2019-09-25,,Esaminato in aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00121,assegnazione,senato,2019-01-14,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione), in sede referente il 14 gennaio 2019, con pareri delle Commissioni 1 e 5ª (Bilancio)."
19G00121,esame_commissione,senato,2019-01-23,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 23 gennaio 2019 e il 27 marzo 2019."
19G00121,esame_aula,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
19G00121,approvazione,senato,2019-04-29,,Esaminato in aula ed approvato il 29 aprile 2019.
19G00120,esame_commissione,camera,2019-05-07,3 commissione (Affari esteri e comunitari),"Esaminato dalla 3 commissione (Affari esteri e comunitari), in sede referente, il 7 maggio 2019 ed il 3 luglio 2019."
19G00120,esame_aula,camera,2019-09-17,,Esaminato in aula il 17 settembre 2019 ed approvato definitivamente il 18 settembre 2019.
19G00120,approvazione,camera,2019-09-18,,Esaminato in aula il 17 settembre 2019 ed approvato definitivamente il 18 settembre 2019.
19G00120,assegnazione,senato,2018-09-12,3 commissione (Affari esteri,"Assegnato alla 3 commissione (Affari esteri, emigrazione) in sede referente il 12 settembre 2018, con pareri delle commissioni 1ª (Affari costituzionali), 2ª (Giustizia), 5ª (Bilancio), 7ª (Pubblica istruzione), 10ª (Industria) e 14ª (Unione europea)."
19G00120,esame_commissione,senato,2018-10-10,3 commissione (Affari esteri,"Esaminato dalla 3 commissione (Affari esteri, emigrazione), in sede referente, il 10 ottobre 2018 e il 16 gennaio 2019."
19G00120,esame_aula,senato,2019-03-07,,Esaminato in aula ed approvato il 7 marzo 2019.
19G00120,approvazione,senato,2019-03-07,,Esaminato in aula ed approvato il 7 marzo 2019.
19G00116,assegnazione,camera,2019-07-26,5 Commissione (Bilancio) in sede referente,"Camera dei deputati (atto numero 2018): Assegnato alla 5 Commissione (Bilancio) in sede referente, il 26 luglio 2019, con pareri delle Commissioni 1 (Affari costituzionali), 2 (Giustizia), 3 (Affari esteri), 4 (Difesa), 6 (Finanze), 7 (Cultura), 8 (Ambiente), 9 (Trasporti), 10 (Attività produttive), 11 (Lavoro), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e Questioni regionali."
19G00116,esame_commissione,camera,2019-09-18,5 Commissione (Bilancio),"Esaminato dalla 5 Commissione (Bilancio), in sede referente, il 18 settembre 2019."
19G00116,esame_aula,camera,2019-09-24,,Esaminato in Aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00116,approvazione,camera,2019-09-25,,Esaminato in Aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00116,esame_commissione,senato,2019-07-23,5 Commissione (Bilancio),"Esaminato dalla 5 Commissione (Bilancio), in sede referente, l'11 ed il 23 luglio 2019."
19G00116,esame_aula,senato,2019-07-23,,Esaminato in Aula ed approvato il 23 luglio 2019.
19G00116,approvazione,senato,2019-07-23,,Esaminato in Aula ed approvato il 23 luglio 2019.
19G00115,assegnazione,camera,2019-07-26,5 Commissione (Bilancio) in sede referente,"Camera dei deputati (atto numero 2017): Assegnato alla 5 Commissione (Bilancio) in sede referente, il 26 luglio 2019, con pareri delle Commissioni 1 (Affari costituzionali), 2 (Giustizia), 3 (Affari esteri), 4 (Difesa), 6 (Finanze), 7 (Cultura), 8 (Ambiente), 9 (Trasporti), 10 (Attività produttive), 11 (Lavoro), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea) e Questioni regionali."
19G00115,esame_commissione,camera,2019-09-18,5 Commissione (Bilancio),"Esaminato dalla 5 Commissione (Bilancio), in sede referente, il 18 settembre 2019."
19G00115,esame_aula,camera,2019-09-24,,Esaminato in Aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00115,approvazione,camera,2019-09-25,,Esaminato in Aula il 24 settembre 2019 ed approvato definitivamente il 25 settembre 2019.
19G00115,esame_commissione,senato,2019-07-23,5 Commissione (Bilancio),"Esaminato dalla 5 Commissione (Bilancio), in sede referente, l'11 ed il 23 luglio 2019."
19G00115,esame_aula,senato,2019-07-23,,Esaminato in Aula ed approvato il 23 luglio 2019.
19G00115,approvazione,senato,2019-07-23,,Esaminato in Aula ed approvato il 23 luglio 2019.
19G00118,assegnazione,camera,2019-09-25,2 Commissione (Giustizia),"Camera dei deputati (atto numero 2107): Assegnato alla 2 Commissione (Giustizia), in sede referente, il 25 settembre 2019 con pareri del Comitato per la legislazione e delle Commissioni 1 (Aff."
19G00118,esame_commissione,camera,2019-09-25,2 Commissione,"Esaminato dalla 2 Commissione, in sede referente, il 25 settembre 2019 e il 1 ottobre 2019."
19G00118,esame_aula,camera,2019-10-01,,Esaminato in Aula il 1 ottobre 2019 ed approvato il 2 ottobre 2019.
19G00118,approvazione,camera,2019-10-02,,Esaminato in Aula il 1 ottobre 2019 ed approvato il 2 ottobre 2019.
19G00118,assegnazione,senato,2019-08-07,2 Commissione (Giustizia),"Assegnato alla 2 Commissione (Giustizia), in sede referente, il 7 agosto 2019 con pareri delle Commissioni 1ª (Aff."
19G00118,esame_aula,senato,2019-09-24,,Esaminato in Aula ed approvato il 24 settembre 2019.
19G00118,approvazione,senato,2019-09-24,,Esaminato in Aula ed approvato il 24 settembre 2019.
19G00105,assegnazione,camera,2018-09-13,7 Commissione (Cultura,"Assegnato alla 7 Commissione (Cultura, scienza e istruzione) in sede referente, il 13 settembre 2018, con pareri delle Commissioni 1 (Affari costituzionali), 5 (Bilancio e Tesoro), 11 (Lavoro) e Questioni regionali."
19G00105,esame_commissione,camera,2019-03-06,7 Commissione (Cultura,"Esaminato dalla 7 Commissione (Cultura, scienza e istruzione), in sede referente, il 24 e 30 gennaio 2019; il 5, 12 e 21 febbraio 2019; il 6 marzo 2019; il 2, 17 e 18 aprile 2019."
19G00105,esame_aula,camera,2019-05-02,,"Esaminato in Aula il 29 e 30 aprile 2019 ed approvato in un Testo Unificato, con gli atti C. 734 (Gelmini ed altri), C. 916 (Dadone ed altri), C. 988 (Battilocchio ed altri), C. 1166 (Toccafondi), C. 1182 (Comaroli ed altri), C. 1425 (Gelmini), C. 1464 (Mura ed altri), C. 1465 (Schullian ed altri), C. 1480 (Pella), C. 1485 (Iniziativa popolare), C. 1499 (Frassinetti ed altri), C. 1536 (Nesci ed altri), C. 1555 (Lattanzio ed altri), C. 1576 (Fusacchia), C. 1696 (Brunetta ed altri) e C. 1709 (Misiti), il 2 maggio 2019."
19G00105,approvazione,camera,2019-05-02,,"Esaminato in Aula il 29 e 30 aprile 2019 ed approvato in un Testo Unificato, con gli atti C. 734 (Gelmini ed altri), C. 916 (Dadone ed altri), C. 988 (Battilocchio ed altri), C. 1166 (Toccafondi), C. 1182 (Comaroli ed altri), C. 1425 (Gelmini), C. 1464 (Mura ed altri), C. 1465 (Schullian ed altri), C. 1480 (Pella), C. 1485 (Iniziativa popolare), C. 1499 (Frassinetti ed altri), C. 1536 (Nesci ed altri), C. 1555 (Lattanzio ed altri), C. 1576 (Fusacchia), C. 1696 (Brunetta ed altri) e C. 1709 (Misiti), il 2 maggio 2019."
19G00105,assegnazione,senato,2019-07-23,7 Commissione (Istruzione pubblica,"Nuovamente assegnato alla 7 Commissione (Istruzione pubblica, beni culturali) in sede referente, il 23 luglio 2019."
19G00105,esame_commissione,senato,2019-08-01,7 Commissione (Istruzione pubblica,"Esaminato dalla 7 Commissione (Istruzione pubblica, beni culturali), in sede referente, il 24, 25 e 31 luglio 2019; il 1 agosto 2019."
19G00105,esame_aula,senato,2019-08-01,,Esaminato in Aula ed approvato il 1 agosto 2019.
19G00105,approvazione,senato,2019-08-01,,Esaminato in Aula ed approvato il 1 agosto 2019.
19G00101,assegnazione,camera,2019-03-01,3 commissione (affari esteri e comunitari) in sede referente,"Assegnato alla 3 commissione (affari esteri e comunitari) in sede referente, il 1 marzo 2019, con pareri delle commissioni 1 (affari costituzionali), 2 (giustizia), 5 (bilancio e tesoro) e 6 (finanze)."
19G00101,esame_commissione,camera,2019-03-12,3 commissione (affari esteri e comunitari),"Esaminato dalla 3 commissione (affari esteri e comunitari), in sede referente, il 12 marzo 2019 e il 9 aprile 2019."
19G00101,esame_aula,camera,2019-04-15,,Esaminato in aula il 15 aprile 2019 ed approvato il 30 aprile 2019.
19G00101,approvazione,camera,2019-04-30,,Esaminato in aula il 15 aprile 2019 ed approvato il 30 aprile 2019.
19G00101,esame_commissione,senato,2019-06-18,3 commissione (affari esteri,"Esaminato dalla 3 commissione (affari esteri, emigrazione), in sede referente il 18 giugno 2019 e il 3 luglio 2019."
19G00100,esame_commissione,camera,2019-04-09,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 12 marzo e il 9 aprile 2019."
19G00100,esame_aula,camera,2019-04-15,,Esaminato in aula il 15 aprile 2019 ed approvato il 30 aprile 2019.
19G00100,approvazione,camera,2019-04-30,,Esaminato in aula il 15 aprile 2019 ed approvato il 30 aprile 2019.
19G00100,esame_commissione,senato,2019-07-03,3 commissione,"Esaminato dalla 3 commissione, in sede referente, il 18 giugno e il 3 luglio 2019."
19G00095,esame_aula,camera,2019-05-28,,Esaminato in aula ed approvato il 28 maggio 2019.
19G00095,approvazione,camera,2019-05-28,,Esaminato in aula ed approvato il 28 maggio 2019.
19G00094,assegnazione,camera,2019-03-05,3 Commissione (Affari esteri e comunitari) in sede referente,"Assegnato alla 3 Commissione (Affari esteri e comunitari) in sede referente, il 5 marzo 2019, con pareri delle Commissioni 1 (Affari costituzionali), 2 (Giustizia), 5 (Bilancio e Tesoro) e 6 (Finanze)."
