name,detail_link,dati_anagrafici,gruppo,gruppi,legislatura
SCARPINO Armando,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7130,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SCHIAVETTI Fernando,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9689,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 al 30 giugno 1963 Vicepresidente dal 1 luglio 1963 all'11 marzo 1964; Gruppo Misto : Membro dal 12 marzo 1964 al 9 aprile 1964; Gruppo Partito Socialista Italiano di Unita' Proletaria : Membro dal 10 aprile 1964 al 14 aprile 1964 Presidente dal 15 aprile 1964 al 4 giugno 1968,4
SCHIAVONE Domenico,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9431,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SCHIETROMA Dante,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2220,,,Gruppo Partito Socialista Democratico Italiano : Membro dal 16 maggio 1963 al 30 giugno 1963 Segretario dal 1 luglio 1963 al 25 febbraio 1966 Membro dal 26 febbraio 1966 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
SCOCCIMARRO Mauro,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9432,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SCOTTI Francesco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7173,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SECCHIA Pietro,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9433,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SECCI Emilio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7137,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SEGNI Antonio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9691,,,Gruppo Democratico Cristiano : Membro dal 6 dicembre 1964 al 4 giugno 1968,4
SELLITTI Aristide,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6960,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
SIBILLE Giuseppe Maria,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6967,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SIMONUCCI Bruno,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7196,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SPAGNOLLI Giovanni,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9568,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SPANO Velio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7183,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 30 giugno 1963 Vicepresidente dal 1 luglio 1963 al 7 ottobre 1964,4
SPASARI Tommaso,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9569,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SPATARO Giuseppe,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9692,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SPEZZANO Francesco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9439,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
SPIGAROLI Alberto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9693,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
STEFANELLI Francesco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6979,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
STIRATI Luciano Fabio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6980,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 15 marzo 1967 Vicepresidente dal 16 marzo 1967 al 4 giugno 1968,4
TARTUFOLI Amor,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9445,,,,4
TEDESCHI Franco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6983,,,Gruppo Partito Socialista Democratico Italiano : Membro dal 16 maggio 1963 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
TERRACINI Umberto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2381,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 30 giugno 1963 Presidente dal 1 luglio 1963 al 4 giugno 1968,4
TESSITORI Tiziano,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9447,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TIBALDI Ettore,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9573,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 al 19 luglio 1964; Gruppo Partito Socialista Italiano di Unita' Proletaria : Membro dal 20 luglio 1964 al 4 giugno 1968,4
TIBERI Romolo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6985,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TOLLOY Giusto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6987,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 al 30 giugno 1963 Segretario dal 1 luglio 1963 al 29 luglio 1964 Presidente dal 30 luglio 1964 al 22 febbraio 1966 Membro dal 23 febbraio 1966 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
TOMASSINI Angelo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9694,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 all'11 marzo 1964; Gruppo Misto : Membro dal 12 marzo 1964 al 9 aprile 1964; Gruppo Partito Socialista Italiano di Unita' Proletaria : Membro dal 10 aprile 1964 al 4 giugno 1968,4
TOMASUCCI Evio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6989,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TORELLI Carlo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6990,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TORTORA Giuseppe,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7225,,,Gruppo Partito Socialista Italiano : Membro dal 16 maggio 1963 all'11 dicembre 1963 Segretario dal 12 dicembre 1963 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 16 novembre 1966 Segretario dal 17 novembre 1966 al 4 giugno 1968,4
TRABUCCHI Giuseppe,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7300,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TRAINA Filippo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9695,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TREBBI Attilio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6992,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TRIMARCHI Vincenzo Michele,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6994,,,Gruppo Partito Liberale Italiano : Membro dal 16 maggio 1963 al 30 giugno 1963 Vicepresidente dal 1 luglio 1963 al 21 dicembre 1967,4
TUPINI Umberto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9459,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
TURANI Daniele,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9574,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 25 aprile 1964,4
TURCHI Francesco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9575,,,Gruppo Movimento Sociale Italiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VACCARO Nicola,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7123,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VACCHETTA Ferdinando,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6997,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 31 marzo 1965 Segretario dal 1 aprile 1965 al 4 giugno 1968,4
VALENZI Maurizio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6998,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 30 giugno 1963 Segretario dal 1 luglio 1963 al 25 maggio 1964 Membro dal 26 maggio 1964 al 4 giugno 1968,4
VALLAURI Ettore,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9621,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VALLETTA Vittorio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9696,,,Gruppo Misto : Membro dal 28 novembre 1966 al 10 agosto 1967,4
VALMARANA Giustino,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9463,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VALSECCHI Athos,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7182,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VALSECCHI Pasquale,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9622,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VARALDO Franco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7002,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VECELLIO Pietro,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7003,,,Gruppo Democratico Cristiano : Membro dal 22 gennaio 1964 al 4 giugno 1968,4
VENTURI Giovanni,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2478,,,Gruppo Democratico Cristiano : Membro dal 25 giugno 1963 al 4 giugno 1968,4
VENUDO Attilio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7138,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 30 dicembre 1963,4
VERGANI Pietro Ludovico,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9623,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VERONESI Enzo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9698,,,Gruppo Partito Liberale Italiano : Membro dal 16 maggio 1963 al 30 giugno 1963 Membro dal 1 luglio 1963 al 28 febbraio 1968,4
VIDALI Vittorio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9699,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
VIGLIANESI Italo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7009,,,Gruppo Partito Socialista Democratico Italiano : Membro dal 16 maggio 1963 al 17 marzo 1965 Presidente dal 18 marzo 1965 al 9 novembre 1966 Membro dal 10 novembre 1966 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
ZACCARI Raoul,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7140,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZAGAMI Leopoldo,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9576,,,Gruppo Partito Socialista Democratico Italiano : Membro dal 16 maggio 1963 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 4 giugno 1968,4
ZAMPIERI Giuseppe,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7299,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZANARDI Ernesto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7019,,,Gruppo Comunista : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZANE Francesco,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9471,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZANNIER Attilio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7177,,,Gruppo Partito Socialista Democratico Italiano : Membro dal 16 maggio 1963 al 9 novembre 1966 Vicepresidente dal 10 novembre 1966 al 10 novembre 1966; Gruppo PSI-PSDI unificati : Membro dall'11 novembre 1966 al 27 settembre 1967 Presidente dal 28 settembre 1967 al 4 giugno 1968,4
ZANNINI Gino,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7021,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZANOTTI BIANCO Umberto,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9473,,,Gruppo Misto : Membro dal 16 maggio 1963 al 30 giugno 1963 Vicepresidente dal 1 luglio 1963 al 28 agosto 1963,4
ZELIOLI LANZINI Ennio,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9475,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ZENTI Leonello,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9700,,,Gruppo Democratico Cristiano : Membro dal 23 ottobre 1963 al 4 giugno 1968,4
ZONCA Giovanni,https://www.senato.it/legislature/4/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9701,,,Gruppo Democratico Cristiano : Membro dal 16 maggio 1963 al 4 giugno 1968,4
ABBIATI GRECO CASOTTI Dolores,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9702,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ABENANTE Angelo,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6520,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ACCILI Achille,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9,,,Gruppo Democratico Cristiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ADAMOLI Gelasio,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9628,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
AIMONI Teodosio,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7203,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ALBANESE Domenico,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6524,,,Gruppo PSI-PSDI unificati : Membro dal 5 giugno 1968 al 24 maggio 1972 (dal 23 ottobre 1968 il Gruppo assume la denominazione Partito Socialista Italiano),5
ALBANI Gian Mario,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6525,,,Gruppo Sinistra Indipendente : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ALBARELLO Adelio,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7166,,,Gruppo Partito Socialista Italiano di Unita' Proletaria : Segretario dal 5 giugno 1968 al 24 maggio 1972,5
ALBERTINI Francesco,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6527,,,Gruppo PSI-PSDI unificati : Membro dal 5 giugno 1968 al 4 luglio 1968 Vicepresidente dal 5 luglio 1968 al 13 gennaio 1969 (dal 23 ottobre 1968 il Gruppo assume la denominazione Partito Socialista Italiano) Membro dal 14 gennaio 1969 al 30 settembre 1970 Presidente dal 1 ottobre 1970 al 24 maggio 1972,5
ALESSANDRINI Pio,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6529,,,Gruppo Democratico Cristiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ANDERLINI Luigi Silvestro,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=64,,,Gruppo Sinistra Indipendente : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ANDO' Oscar,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6533,,,Gruppo Democratico Cristiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ANGELINI Cesare,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9180,,,Gruppo Democratico Cristiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ANTONICELLI Franco,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9703,,,Gruppo Sinistra Indipendente : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ANTONINI Silvio,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6534,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ARCUDI Domenico,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=9704,,,Gruppo Democratico Cristiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ARENA Francesco,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=7236,,,Gruppo Partito Liberale Italiano : Membro dal 5 giugno 1968 al 24 maggio 1972,5
ARGIROFFI Emilio Maria Giuseppe,https://www.senato.it/legislature/5/composizione/senatori/elenco-alfabetico/scheda-attivita?did=6536,,,Gruppo Comunista : Membro dal 5 giugno 1968 al 24 maggio 1972,5
